id,nombre,laboratorio_id,categoria_farmacologica_id,forma_farmaceutica_id,principio_activo_id,tipo_receta_id,registro_isp,es_cenabast,es_controlado,es_refrigerado,es_bioequivalente,es_generico,cantidad_por_envase
77700526,ARGIUM 200MG X 30 CAP,8000000035,75000000024,560000003,890000227,410000001,F-23628/17,0,0,0,1,0,30
77700528,ARIPIPRAZOL 10MG X 30 COM,8000000166,75000000070,560000006,890000116,410000001,F-23493/17,0,0,0,1,1,30
77700529,ARIPIPRAZOL 15MG X 30 COM,8000000007,75000000070,560000006,890000116,410000001,F-22900/21,0,0,0,1,1,30
77700530,ARIPIPRAZOL 15MG X 30 COM,8000000166,75000000070,560000006,890000116,410000001,F-23492/17,0,0,0,1,1,30
77700531,ARIPIR 10MG X 30 COM,8000000087,75000000070,560000006,890000116,410000001,F-25687/20,0,0,0,1,0,30
77700533,ARIVITAE 15MG X 28 COM,8000000073,75000000070,560000006,890000116,410000001,F-23345/17,0,0,0,1,0,28
77700534,ARIVITAE 5MG X 28 COM,8000000073,75000000070,560000006,890000116,410000001,F-25414/20,0,0,0,1,0,28
77700541,"ARLETTE 28 0,075MG X 28 COM",8000000000,75000000042,560000006,890000303,410000004,F-12247/17,0,0,0,1,0,28
77700550,ARMONYL NOCHE X 60 COM,8000000102,75000000232,560000006,890000535,410000002,N-504/17,0,0,0,0,0,60
77700555,ARNELA 500MG X 2 OV,8000000005,75000000268,560000029,890000272,410000003,F-18792/21,0,0,0,0,0,2
77700556,ARNIKADERM 10% X 50 G,8000000096,75000000153,560000013,890000117,410000002,H-968/21,0,0,0,0,0,50
77700562,ARSENICO X 100 COM,8000000095,75000000098,560000006,890000470,410000001,,0,0,0,0,1,100
77700567,ARTREXIB 200MG X 30 CAP,8000000121,75000000024,560000003,890000227,410000001,F-19975/18,0,0,0,1,0,30
77700573,ARTROSOME C/D COLAGENO 10G X 30 SOB,8000000006,75000000233,560000032,890000282,410000002,,0,0,0,0,0,30
77700574,ARTROTIN 20MG X 30 COM,8000000000,75000000037,560000006,890000493,410000000,F-12892/18,0,0,0,1,0,30
77700578,ASICOT 200MG X 30 COM,8000000035,75000000070,560000006,890000652,410000001,F-23766/18,0,0,0,1,0,30
77700581,ASMAVENT SF 100MCG/DOSIS X 200DOSIS INH,8000000114,75000000091,560000018,890000664,410000001,F-17882/19,0,0,0,0,0,200
77700584,ASPIRINA 100MG X 42 COM,8000000016,75000000024,560000006,890000011,410000002,F-1480/18,0,0,0,0,0,42
77700587,ASPIRINA 500MG ADULTO X 40 COM,8000000016,75000000024,560000006,890000011,410000002,F-1481/18,0,0,0,0,0,40
77700588,ASPIRINA 500MG X 20 COM,8000000016,75000000024,560000006,890000011,410000002,F-1481/18,0,0,0,0,0,20
77700590,ASPIRINA FORTE 650MG X 80 COM,8000000016,75000000024,560000006,890000011,410000002,F-13533/19,0,0,0,0,0,80
77700593,ASVENTOL 10MG X 30 COM,8000000035,75000000091,560000006,890000578,410000001,F-7450/21,0,0,0,1,0,30
77700596,ASVENTOL 5MG X 30 COM,8000000035,75000000091,560000006,890000578,410000001,F-7451/21,0,0,0,1,0,30
77700602,ATENFAR 20MG X 30 COM,8000000108,75000000151,560000006,890000122,410000001,F-20737/18,0,0,0,1,0,30
77700604,ATENOLOL 100MG X 20 COM,8000000114,75000000057,560000006,890000121,410000001,F-9869/21,0,0,0,1,1,20
77700606,ATENOLOL 50MG X 20 COM,8000000005,75000000057,560000006,890000121,410000001,F-15201/20,0,0,0,1,1,20
77700610,ATENOLOL 50MG X 20 COM,8000000035,75000000057,560000006,890000121,410000001,F-8329/21,0,0,0,1,1,20
77700614,ATORVASTATINA 10MG X 30 COM,8000000114,75000000151,560000006,890000122,410000001,F-14545/20,0,0,0,1,1,30
77700615,ATORVASTATINA 10MG X 30 COM,8000000126,75000000151,560000006,890000122,410000001,F-18459/20,0,0,0,1,1,30
77700617,ATORVASTATINA 10MG X 30 COM,8000000007,75000000151,560000006,890000122,410000001,F-23377/17,0,0,0,1,1,30
77700621,ATORVASTATINA 10MG X 30 COM,8000000035,75000000151,560000006,890000122,410000001,F-19646/17,0,0,0,1,1,30
77700622,ATORVASTATINA 20MG X 30 COM,8000000126,75000000151,560000006,890000122,410000001,F-18552/21,0,0,0,1,1,30
77700624,ATORVASTATINA 20MG X 30 COM,8000000114,75000000151,560000006,890000122,410000001,F-14546/20,0,0,0,1,1,30
77700625,ATORVASTATINA 20MG X 30 COM,8000000035,75000000151,560000006,890000122,410000001,F-19643/17,0,0,0,1,1,30
77700628,ATORVASTATINA 40MG X 30 COM,8000000035,75000000151,560000006,890000122,410000001,F-19644/17,0,0,0,1,1,30
77700630,ATORVASTATINA 40MG X 30 COM,8000000166,75000000151,560000006,890000122,410000001,F-26347/21,0,0,0,1,1,30
77700633,ATORVASTATINA 80MG X 30 COM,8000000007,75000000151,560000006,890000122,410000001,F-23379/17,0,0,0,1,1,30
77700636,ATROPINA 1% X 10 ML,8000000161,75000000122,560000038,890000123,410000001,F-1161/18,0,0,0,1,1,10
77700640,ATROVENT HFA 20MCG/DOSIS X 200DOSIS INH,8000000026,75000000091,560000018,890000172,410000001,F-14229/19,0,0,0,0,0,200
77700642,AUGMENTIN BID 875MG/125MG X 20 COM,8000000082,75000000204,560000006,890000024,410000003,F-10751/21,0,0,0,0,0,20
77700650,AUROCORT 40MG/ML X 1 AMP,8000000137,75000000104,560000041,890000710,410000000,F-20727/18,0,0,0,0,0,1
77700651,AUROSOL LAGRIMAS ARTIFICIALES X 10 ML,8000000137,75000000178,560000038,890000462,410000002,,0,0,0,0,0,10
77700656,AUXXIL 750MG X 10 COM,8000000035,75000000216,560000006,890000499,410000000,F-14915/20,0,0,0,1,0,10
77700659,"AVAMYS 27,5MCG/DOSIS X 120 DOSIS",8000000082,75000000115,560000041,890000412,410000000,F-16477/17,0,0,0,0,0,120
77700661,AVELOX 400MG X 14 COM,8000000016,75000000216,560000006,890000580,410000003,F-4654/20,0,0,0,0,0,14
77700697,AVIATUS 30MG/5ML X 120 ML,8000000141,75000000077,560000021,890000498,410000001,F-20334/18,0,0,0,0,0,120
77700698,AXANT 65% X 200 ML,8000000114,75000000169,560000038,890000484,410000001,F-12669/17,0,0,0,0,0,200
77700699,AXASOL 500MG X 2 OV,8000000081,75000000268,560000029,890000272,410000003,F-17930/20,0,0,0,0,0,2
77700700,AZANA DIGESTIVE ANTIOX FIBRA BERRIES X 160 G,8000000032,75000000230,560000032,890000115,410000002,,0,0,0,0,0,160
77700701,AZARGA X 5 ML,8000000121,75000000051,560000041,890000168,410000001,F-17777/19,0,0,0,0,0,5
77700704,AZATIOPRINA 50MG X 100 COM,8000000027,75000000113,560000006,890000125,410000001,F-7674/21,0,0,0,1,1,100
77700707,AZIBIOTIC 500MG X 6 COM,8000000055,75000000179,560000006,890000127,410000003,F-23301/17,0,0,0,1,0,6
77700709,AZITROM 200MG/5ML X 15 ML,8000000035,75000000179,560000032,890000127,410000003,F-8336/21,0,0,0,0,0,15
77700711,AZITROM 500MG X 6 COM,8000000035,75000000179,560000006,890000127,410000003,F-8337/21,0,0,0,1,0,6
77700712,AZITROM FORTE 400MG/5ML X 30 ML,8000000035,75000000179,560000032,890000127,410000003,F-15328/20,0,0,0,0,0,30
77700714,AZITROMICINA 200MG/5ML X 15 ML,8000000035,75000000179,560000032,890000127,410000003,F-14262/19,0,0,0,0,1,15
77700718,AZITROMICINA 200MG/5ML X 30 ML,8000000089,75000000179,560000032,890000127,410000003,F-15414/21,0,0,0,0,1,30
77700724,AZITROMICINA 500MG X 3 COM,8000000035,75000000179,560000006,890000127,410000003,F-4270/20,0,0,0,1,1,3
77700726,AZITROMICINA 500MG X 6 COM,8000000114,75000000179,560000006,890000127,410000003,F-14422/19,0,0,0,1,1,6
77700728,AZITROMICINA 500MG X 6 COM,8000000035,75000000179,560000006,890000127,410000003,F-4270/20,0,0,0,1,1,6
77700733,AZYMOL 5MG X 30 COM,8000000000,75000000070,560000006,890000116,410000001,F-18468/21,0,0,0,1,0,30
77700737,B COMPLEX X 90 COM,8000000036,75000000271,560000006,890000588,410000002,,0,0,0,0,1,90
77700743,BABYLAND NEUTRO X 700 ML,8000000013,75000000124,560000009,#N/A,410000002,,0,0,0,0,0,700
77700744,BABYLAND GLICERINA X 750 ML,#N/A,75000000165,560000020,#N/A,410000002,,0,0,0,0,0,750
77700745,BABYLAND EVITA LAGRIMAS X 410 ML,#N/A,75000000226,560000036,#N/A,410000002,,0,0,0,0,0,410
77700746,BACALAO X 60 CAP,8000000096,75000000232,560000003,890000003,410000002,,0,0,0,0,1,60
77700747,BACITRACINA 5%/NEOMICINA 500UI/G X 15G UNG,8000000086,75000000039,560000044,890000128,410000003,B-2500/20,0,0,0,0,1,15
77700750,BACITRACINA 5MG/NEOMICINA 500UI/G X 15G UNG,8000000114,75000000039,560000044,890000128,410000003,B-1039/21,0,0,0,0,1,15
77700752,BACLOFENO 10MG X 20 COM,8000000151,75000000221,560000006,890000131,410000001,F-24620/19,0,0,0,0,0,20
77700755,BACTEROL X 100 ML,8000000000,75000000242,560000041,890000682,410000001,F-2736/19,0,0,0,0,0,100
77700764,BAGOVITAL DIGEST X 10 ,8000000014,75000000230,560000032,890000642,410000002,,0,0,0,0,0,10
77700765,BAGOVITAL INMUNE X 10 ,8000000014,75000000231,560000032,890000642,410000002,,0,0,0,0,0,10
77700767,BALDMIN X 15 ML,8000000114,75000000257,560000038,890000388,410000001,F-15191/20,0,0,0,0,0,15
77700768,BALSAMO ANALGESICO FENILBUTAZONA X 30G CREM,8000000089,75000000024,560000007,890000326,410000002,F-2152/19,0,0,0,0,0,30
77700771,BANTIX 2% X 15G UNG,8000000000,75000000039,560000044,890000582,410000001,F-13612/19,0,0,0,0,0,15
77700772,BAUXOL INFANTIL X 100 ML,8000000114,75000000077,560000021,890000171,410000001,F-6863/20,0,0,0,0,0,100
77700774,BAYCUTEN X 15G CREM,8000000016,75000000251,560000007,890000273,410000003,F-2826/19,0,0,0,0,0,15
77700775,BAYLAHUEN X 8G SOB,8000000144,75000000088,560000032,890000132,410000002,,0,0,0,0,0,8
77700776,BECTAM 20MG X 30 COM,8000000093,75000000128,560000006,890000616,410000001,F-10776/21,0,0,0,1,0,30
77700778,BEDIATIL 100MG/5ML X 100 ML,8000000131,75000000024,560000041,890000465,410000002,F-11624/21,0,0,0,0,0,100
77700779,BEDIATIL 400MG X 20 COM,8000000131,75000000024,560000006,890000465,410000001,F-16898/18,0,0,0,1,0,20
77700781,BEELIVE FRESH PROPOLIS MENTOL X 30 ML,#N/A,75000000053,560000038,#N/A,410000002,,0,0,0,0,0,30
77700786,BEKUNIS X 45 ,8000000136,75000000230,560000015,890000160,410000002,K-63/19,0,0,0,0,0,45
77700788,BELARA X 21 COM,8000000081,75000000042,560000006,890000266,410000004,F-19909/18,0,0,0,0,0,21
77700791,"BENCILPENICILINA 1,000,000UI X 1 AMP",8000000126,75000000204,560000032,890000135,410000003,B-2738/18,0,0,0,0,1,1
77700793,BENCILPENICILINA 2000000UI X 1 AMP,8000000126,75000000204,560000032,890000135,410000003,B-2739/19,0,0,0,0,1,1
77700796,BENTLEY CLASSIC 50G/LIFESTYLE X 3 UN,#N/A,75000000176,560000013,#N/A,410000002,,0,0,0,0,0,1
77700797,BENTLEY CLASSIC X 120 G,8000000141,75000000176,560000013,890000062,410000002,,0,0,0,0,0,120
77700799,BENTLEY CLASSIC X 50 G,8000000141,75000000176,560000013,890000062,410000002,,0,0,0,0,0,50
77700806,"BEOF 0,5% X 5 ML",8000000161,75000000051,560000038,890000150,410000001,F-5522/20,0,0,0,0,0,5
77700807,BEPANTHOL X 30G UNG,8000000017,75000000217,560000044,890000310,410000002,1104C-2/15,0,0,0,0,0,30
77700813,BERODUAL HFA X 200DOSIS INH,8000000026,75000000091,560000018,890000173,410000001,F-15122/20,0,0,0,0,0,200
77700814,BERODUAL X 20ML INH,8000000026,75000000091,560000018,890000173,410000001,F-6191/20,0,0,0,0,0,20
77700818,BERSEN 20MG X 20 COM,8000000131,75000000236,560000006,890000640,410000000,F-11625/21,0,0,0,1,0,20
77700820,BERSEN 20MG/5ML X 60 ML,8000000131,75000000236,560000041,890000640,410000000,F-11627/21,0,0,0,0,0,60
77700823,BEST HOUSE ESPONJA BANO EXTRA SUAVE X 1 UN,8000000018,75000000224,#N/A,#N/A,410000002,,0,0,0,0,0,1
77700824,BEST HOUSE PASTILLERO 7 DIAS X 1 UN,#N/A,75000000202,#N/A,#N/A,410000002,,0,0,0,0,0,1
77700832,BETACAROTENO X 60 CAP,8000000036,75000000270,560000003,890000141,410000002,,0,0,0,0,1,60
77700834,"BETACORT CASSARA 0,5MG/ML X 30 ML",8000000040,75000000236,560000038,890000143,410000000,F-23341/17,0,0,0,0,0,30
77700835,BETALOC ZOK 100MG X 30 COM,8000000010,75000000057,560000006,890000565,410000001,F-16924/18,0,0,0,0,0,30
77700837,BETALOC ZOK 25MG X 30 COM,8000000010,75000000057,560000006,890000565,410000001,F-18372/20,0,0,0,0,0,30
77700839,BETALOC ZOK 50MG X 30 COM,8000000010,75000000057,560000006,890000565,410000001,F-16923/18,0,0,0,0,0,30
77700840,"BETAMETASONA 0,05% X 15G CREM",8000000012,75000000251,560000007,890000143,410000001,F-19239/17,0,0,0,0,1,15
77700843,"BETAMETASONA 0,05% X 15G CREM",8000000007,75000000251,560000007,890000143,410000001,F-25758/20,0,0,0,0,1,15
77700844,"BETAMETASONA 0,05% X 15G CREM",8000000035,75000000251,560000007,890000143,410000001,F-3879/20,0,0,0,0,1,15
77700845,"BETAMETASONA 0,05% X 15G UNG",8000000035,75000000251,560000044,890000143,410000001,F-5957/20,0,0,0,0,1,15
77700850,BETAMETASONA SODIO 4MG/1ML X 1 AMP,8000000156,75000000236,560000038,890000143,410000000,F-6137/20,0,0,0,0,1,1
77700853,"BETAPLEX 6,25MG X 30 COM",8000000000,75000000056,560000006,890000218,410000001,F-7709/21,0,0,0,1,0,30
77700854,BETASERC 16MG X 30 COM,8000000000,75000000269,560000006,890000142,410000001,F-20399/18,0,0,0,0,0,30
77700855,BETASERC 24MG X 30 COM,8000000000,75000000269,560000006,890000142,410000001,F-20400/18,0,0,0,0,0,30
77700860,BETINA 16MG X 30 COM,8000000059,75000000269,560000006,890000142,410000001,F-21443/19,0,0,0,1,0,30
77700883,BICALUTAMIDA 50MG X 30 COM,8000000166,75000000244,560000006,890000152,410000001,F-22683/21,0,0,0,1,1,30
77700884,BICARBONATO SODIO X 150 G,8000000144,75000000032,560000032,890000153,410000002,,0,0,0,0,1,150
77700885,BICARBONATO SODIO X 100 G,8000000144,75000000032,560000032,890000153,410000002,,0,0,0,0,1,100
77700887,BICARBONATO SODIO X 100 G,8000000104,75000000032,560000032,890000153,410000002,F-2867/19,0,0,0,0,1,100
77700888,BICARBONATO SODIO X 250 G,8000000151,75000000032,560000032,890000153,410000002,,0,0,0,0,1,250
77700889,BICARBONATO POTE X 200 G,8000000052,75000000230,560000032,890000153,410000002,,0,0,0,0,0,200
77700894,"BILATEN-D 16MG/12,5MG X 30 COM",8000000108,75000000057,560000006,890000202,410000001,F-12803/18,0,0,0,0,0,30
77700895,BILAXIL X 400 G,8000000016,75000000230,560000016,890000220,410000002,N-510/18,0,0,0,0,0,400
77700897,BILIDREN 20MG X 30 COM,8000000063,75000000059,560000006,890000157,410000001,F-19020/21,0,0,0,0,0,30
77700902,BINAX 60MG X 30 CAP,8000000035,75000000128,560000003,890000340,410000001,F-24888/19,0,0,0,1,0,30
77700903,BIO BALANCE LACTASA X 30 COM,8000000096,75000000230,560000006,890000483,410000002,,0,0,0,0,0,30
77700904,BIO ELECTRO X 10 COM,8000000078,75000000062,560000006,890000014,410000002,F-21218/19,0,0,0,0,0,10
77700905,BIO ELECTRO X 20 COM,8000000078,75000000062,560000006,890000014,410000002,F-21218/19,0,0,0,0,0,20
77700907,BIO MOOD 25MG X 30 COM,8000000161,75000000044,560000006,890000706,410000001,F-20720/18,0,0,0,1,0,30
77700908,BIO MOOD 50MG X 30 COM,8000000161,75000000044,560000006,890000706,410000001,F-20659/18,0,0,0,1,0,30
77700909,BIO POWER PERRO X 100 G,8000000047,75000000187,560000032,890000642,410000002,,0,0,0,0,0,100
77700913,BIOFLORA 250MG X 10 CAP,8000000102,75000000046,560000003,890000642,410000002,B-1941/21,0,0,0,0,0,10
77700915,BIOFLORA 250MG X 10 SOB,8000000102,75000000046,560000032,890000642,410000002,B-941/20,0,0,0,0,0,10
77700921,BIOGAIA X 30 COM,8000000000,75000000046,560000006,890000642,410000002,,0,0,0,0,0,30
77700923,BIOGAIA X 5 ML,8000000000,75000000046,560000038,890000642,410000002,,0,0,0,0,0,5
77700925,BIOGEL 1% X 150 ML,8000000141,75000000251,560000036,890000476,410000002,F-24170/18,0,0,0,0,0,150
77700926,BIOGEL 2% X 150 ML,8000000141,75000000251,560000036,890000476,410000001,F-2876/19,0,0,0,0,0,150
77700927,BIOGRIP FORTE X 15 COM,8000000089,75000000053,560000006,890000261,410000001,F-11978/17,0,0,0,0,0,15
77700930,BIOLACTUS X 6 SOB,8000000170,75000000046,560000027,890000642,410000002,B-1143/21,0,0,0,0,0,6
77700931,BIOLEV 50MG X 30 COM,8000000170,75000000098,560000006,890000152,410000001,F-17047/18,0,0,0,1,0,30
77700934,BION 3 MINI X 30 COM,8000000130,75000000188,560000006,890000581,410000002,,0,0,0,0,0,30
77700936,BION 3 SENIOR X 30 COM,8000000130,75000000188,560000006,890000642,410000002,,0,0,0,0,0,30
77700938,BION 3 X 30 COM,8000000130,75000000188,560000006,890000581,410000002,,0,0,0,0,0,30
77700939,BION 3 X 60 COM,8000000130,75000000188,560000006,890000581,410000002,,0,0,0,0,0,60
77700944,BION ALLERGO X 30 COM,8000000130,75000000188,560000006,890000229,410000002,,0,0,0,0,0,30
77700945,"BION BB X 5,1 G",8000000130,75000000188,560000041,890000642,410000002,,0,0,0,0,0,5
77700946,BION TRANSIT X 30 CAP,8000000112,75000000188,560000003,890000083,410000002,,0,0,0,0,0,30
77700951,BIOSUL 40MG X 30 CAP,8000000093,75000000233,560000003,890000283,410000002,,0,0,0,0,0,30
77700953,VIT B7/ZINC+Q10 X 20 ,8000000079,75000000187,560000042,890000277,410000002,,0,0,0,0,0,20
77700955,VIT B7 150MCG X 60 CAP,8000000140,75000000271,560000003,890000727,410000002,,0,0,0,0,1,60
77700964,"BIPROSEL 1,25MG X 30 COM",8000000007,75000000057,560000006,890000162,410000001,F-25175/19,0,0,0,1,0,30
77700967,BISOLVON ADULTOS 8MG/5ML X 125 ML,8000000157,75000000077,560000021,890000170,410000002,F-6192/20,0,0,0,0,0,125
77700969,BISOLVON INFANTIL 4MG/5ML X 120 ML,8000000157,75000000077,560000021,890000170,410000002,F-1457/18,0,0,0,0,0,120
77700972,"BISOPRIL 1,25MG X 30 COM",8000000059,75000000057,560000006,890000162,410000001,F-16994/18,0,0,0,0,0,30
77700973,"BISOPRIL 2,5MG X 30 COM",8000000059,75000000057,560000006,890000162,410000001,F-16993/18,0,0,0,0,0,30
77700975,BISOPRIL 5MG X 30 COM,8000000059,75000000057,560000006,890000162,410000001,F-16992/18,0,0,0,0,0,30
77700977,"BISOPRIL-D 2,5MG/6,25MG X 30 COM",8000000059,75000000057,560000006,890000163,410000001,F-16988/18,0,0,0,0,0,30
77700979,"BISOPRIL-D 5MG/6,25MG X 30 COM",8000000059,75000000057,560000006,890000163,410000001,F-16987/18,0,0,0,0,0,30
77700980,"BISOPROLOL 2,5MG X 30 COM",8000000007,75000000057,560000006,890000162,410000001,F-25206/20,0,0,0,1,1,30
77700981,"BISOPROLOL 1,25MG X 30 COM",8000000007,75000000057,560000006,890000162,410000001,F-25211/20,0,0,0,1,1,30
77700984,BISOPROLOL 5MG X 30 COM,8000000007,75000000057,560000006,890000162,410000001,F-25237/20,0,0,0,1,1,30
77700986,BLADURIL 200MG X 20 COM,8000000171,75000000049,560000006,890000400,410000001,F-15612/21,0,0,0,0,0,20
77700990,"BLISTEX FPS 15 BERRY X 4,25G CREM",8000000170,75000000103,560000007,#N/A,410000002,525C-28/16,0,0,0,0,0,4
77700993,BLISTEX X 6G CREM,8000000170,75000000214,560000007,890000069,410000002,F-3730/20,0,0,0,0,0,6
77700995,BLOX 16MG X 30 COM,8000000060,75000000056,560000006,890000201,410000001,F-2715/19,0,0,0,1,0,30
77701001,"BLOX-D 16/12,5MG X 30 COM",8000000060,75000000057,560000006,890000202,410000001,F-8662/21,0,0,0,0,0,30
77701004,BOLDO X 8G SOB,8000000144,75000000088,560000032,890000164,410000002,,0,0,0,0,0,8
77701005,BOLFO PERRO X 100 G,8000000016,75000000205,560000032,890000648,410000002,,0,0,0,0,0,100
77701009,BRAIN UP 10 X 60 CAP,8000000119,75000000186,560000003,890000030,410000002,,0,0,0,0,0,60
77701010,BRAMEDIL 5MG/ML X 15 ML,8000000111,75000000049,560000038,890000615,410000001,F-17981/20,0,0,0,0,0,15
77701012,BREVEX X 20 COM,8000000014,75000000221,560000006,890000270,410000001,F-9652/21,0,0,0,0,0,20
77701022,"BRIMONIDINA 0,2% X 5 ML",8000000137,75000000051,560000038,890000166,410000001,F-26108/21,0,0,0,1,1,5
77701026,BRINTELLIX 10MG X 28 COM,8000000100,75000000128,560000006,890000735,410000001,F-21180/19,0,0,0,0,0,28
77701028,"BRIXIA 0,05% X 6 ML",8000000111,75000000059,560000038,890000126,410000001,F-11830/17,0,0,0,1,0,6
77701029,BRODIFAC 10MG X 10 COM,8000000114,75000000024,560000006,890000478,410000001,F-9873/21,0,0,0,1,0,10
77701032,BROMEX SF 125MCG/25MG/DOSIS X 120DOSIS INH,8000000035,75000000091,560000018,890000414,410000000,F-17936/20,0,0,0,0,0,120
77701035,BROMHEXINA 4MG/5ML X 100 ML,8000000126,75000000077,560000021,890000170,410000002,F-22466/21,0,0,0,1,1,100
77701040,BRONCARD 60MG/10ML X 120 ML,8000000093,75000000077,560000021,890000498,410000001,F-7206/20,0,0,0,1,0,120
77701046,"BRONCHO VAXOM NINOS 3,5MG X 30 SOB",8000000093,75000000267,560000016,#N/A,410000001,B-1842/19,0,0,0,0,0,30
77701052,BRONCOTUSILAN ADULTO 250MG/5ML X 120 ML,8000000131,75000000077,560000038,890000209,410000002,F-13500/19,0,0,0,1,0,120
77701053,BRONCOTUSILAN PEDIATRICO 100MG/5ML X 120 ML,8000000131,75000000077,560000038,890000209,410000002,F-13499/19,0,0,0,1,0,120
77701059,BRONTAL ADULTOS X 100 ML,8000000089,75000000077,560000021,890000171,410000001,F-3273/20,0,0,0,1,0,100
77701063,BROOKS DESODORANTES PIES CARBON ACTIVE X 120 G,8000000029,75000000119,560000043,#N/A,410000002,,0,0,0,0,0,120
77701065,BROPAVOL 8MG/5ML X 100 ML,8000000059,75000000077,560000021,890000170,410000002,F-16955/18,0,0,0,0,0,100
77701069,BROXUL X 30 ML,8000000006,75000000053,560000038,890000059,410000002,,0,0,0,0,0,30
77701071,BROXUL X 120 ML,8000000006,75000000053,560000021,890000090,410000002,,0,0,0,0,0,120
77701073,BUCOGERM TOS X 10 COM,8000000114,75000000073,560000006,890000265,410000002,F-14157/19,0,0,0,0,0,10
77701074,BUDASMAL SF 200MCG/DOSIS X 200DOSIS INH,8000000035,75000000091,560000018,890000174,410000000,F-7279/20,0,0,0,0,0,200
77701078,BUDESYNT HFA/LA 200MCG/DOSIS X 200DOSIS INH,8000000022,75000000091,560000018,890000174,410000001,F-21155/19,0,0,0,0,0,200
77701081,BUPREDOL 150MG X 60 COM,8000000089,75000000128,560000006,890000108,410000000,F-18118/20,0,0,0,0,0,60
77701083,BURTEN 10MG X 10 COM,8000000035,75000000024,560000006,890000478,410000001,F-15740/21,0,0,0,0,0,10
77701092,BUSCAPINA 10MG X 20 ,8000000157,75000000049,560000015,890000583,410000001,F-21913/20,0,0,0,0,0,20
77701094,BUSCAPINA 20MG/1ML X 1 AMP,8000000157,75000000049,560000038,890000357,410000001,F-1459/18,0,0,0,0,0,1
77701097,BUSCAPINA COMPOSITUM X 20 COM,8000000157,75000000049,560000006,890000553,410000001,F-21310/19,0,0,0,0,0,20
77701099,BUSCAPINA PERLAS 10MG X 10 CAP,8000000157,75000000049,560000003,890000583,410000001,F-17203/18,0,0,0,0,0,10
77701106,BUXON 150MG X 30 COM,8000000161,75000000128,560000006,890000175,410000000,F-3670/20,0,0,0,0,0,30
77701108,BUXON 150MG X 60 COM,8000000161,75000000128,560000006,890000175,410000000,F-3670/20,0,0,0,0,0,60
77701113,CAFEINA 40MG/2ML X 10 VIALES PERFUSION/,8000000095,75000000130,560000038,890000178,410000001,F-25629/20,0,0,0,1,1,10
77701114,CAFFEINE 200MG X 60 CAP,8000000025,75000000112,560000003,890000178,410000002,,0,0,0,0,1,60
77701116,CAFIASPIRINA X 10 COM,8000000016,75000000062,560000006,890000012,410000002,F-1482/18,0,0,0,0,0,10
