1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
77700182,AKAN10X30,22130047,9862,#N/A,AKAN 10MG X 30 COM,F-23598/17,MONTELUKAST,890000578,MINTLAB,8000000114,10MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,BRONCODILATADORES,75000000091,MRE,410000001,1,0,0,1,
77700184,ALART250X200,7804629440048,3563,#N/A,ALART B HFA 250MCG/DOSIS X 200DOSIS INH,F-18141/20,BECLOMETASONA,890000133,BIOSYNTEC,8000000022,250MCG/DOSIS,AEROSOL,INH.,560000018,0,200,DOSIS,65000000002,BRONCODILATADORES,75000000091,RMRSCS,410000000,0,0,0,1,
77700189,ALCOH70X250,7800045001801,4909,#N/A,ALCOHOL DESNATURALIZADO 70% X 250 ML,,ALCOHOL,890000073,ELITE,8000000054,70%,SOLUCION TOPICA,SOL.,560000038,1,250,100 ML,65000000001,SOLUCIONES ANTISEPTICAS Y REPARADORAS,75000000237,NP,410000002,0,0,0,1,1919
77700188,ALCOH70X250,7801000231882,4196,#N/A,ALCOHOL DESNATURALIZADO 70% X 250 ML,,ALCOHOL,890000073,DIFEM,8000000044,70%,SOLUCION TOPICA,SOL.,560000038,1,250,100 ML,65000000001,SOLUCIONES ANTISEPTICAS Y REPARADORAS,75000000237,NP,410000002,0,0,0,1,
77700192,ALCOH96X250,7801000253648,4188,#N/A,ALCOHOL DESNATURALIZADO 96% X 250 ML,,ALCOHOL,890000073,DIFEM,8000000044,96%,SOLUCION TOPICA,SOL.,560000038,1,250,100 ML,65000000001,ANTISEPTICOS TOPICOS,75000000074,NP,410000002,0,0,0,0,
77700194,ALCOH96X500,7801000206859,4199,#N/A,ALCOHOL DESNATURALIZADO 96% X 500 ML,,ALCOHOL,890000073,DIFEM,8000000044,96%,SOLUCION TOPICA,SOL.,560000038,1,500,100 ML,65000000001,ANTISEPTICOS TOPICOS,75000000074,NP,410000002,0,0,0,0,1918
77700195,ALCOL01X200,7800097002696,4242,$3.500,"ALCOLEX 0,1% X 200 ML",F-10769/21,ALCOHOL|BENZOXONIO,890000076,ALPES CHEMIE,8000000004,"0,10%",SOLUCION TOPICA,SOL.,560000038,1,200,100 ML,65000000001,ANTISEPTICOS TOPICOS,75000000074,NP,410000002,0,0,0,1,1917
77700196,ALCONX5,7896548137758,989,#N/A,ALCON CILO/DEX X 5 ML,F-7785/21,CIPROFLOXACINO|DEXAMETASONA,890000241,NOVARTIS,8000000121,"0,35G/100ML;0,1G/100ML",SUSPENSION OFTALMICA,SUSP.,560000041,0,5,100 ML,65000000001,ANTIBIOTICOS,75000000039,RMRSCS,410000000,0,0,0,1,
77700202,ALEJAX8,9778969677540,185,#N/A,ALEJANDRIA HOJAS X 8 G,,ALEJANDRINA,890000080,QUIMNATURA,8000000144,8G,HOJAS,,#N/A,0,8,100 G,65000000000,SISTEMA GASTROINTESTINAL,75000000230,NP,410000002,0,0,0,0,
77700203,ALELUX250,7804671910025,3125,#N/A,ALELUNEY CREM ANTICELULITICA CAFEINA/CANELA Y FLORES BACH X 250 ML,,ALOE|CENTELLA ASIATICA|VIT E,890000087,ALELUNEY,8000000002,,CREMA,CREM.,560000007,1,250,100 ML,65000000001,CREMAS CORPORALES,75000000105,NP,410000002,0,0,0,1,
77700205,ALELUX250,7804671910049,3124,#N/A,ALELUNEY CREM CORPORAL HIDRATANTE TE VERDE/FLORES BACH X 250 ML,,ALOE|CALENDULA|HAMAMELIS,890000085,ALELUNEY,8000000002,,CREMA,CREM.,560000007,1,250,100 ML,65000000001,CREMAS CORPORALES,75000000105,NP,410000002,0,0,0,1,
77700208,ALENY275X120,7800030075008,5089,#N/A,"ALENYS 27,5MCG/DOSIS X 120 DOSIS",F-16784/18,FLUTICASONA,890000412,ETEX,8000000057,"27,5MCG/DOSIS",SUSPENSION PARA NEBULIZACION NASAL,SUSP.,560000041,0,120,DOSIS,65000000002,DESCONGESTIONANTES,75000000115,RMRSCS,410000000,0,0,0,1,1916
77700211,ALERP05X20,7804614931896,3734,#N/A,"ALERPRIV 0,5% X 20 ML",F-22020/20,LEVOCETIRIZINA,890000497,IPHSA,8000000091,"0,50%",SUSPENSION ORAL PARA GOTAS,GOT.,560000014,1,20,100 ML,65000000001,ANTIHISTAMINICOS ,75000000059,MRE,410000001,0,0,0,1,1915
77700212,ALERP255X100,7804614931889,3735,#N/A,"ALERPRIV 2,5MG/5ML X 100 ML",F-22039/20,LEVOCETIRIZINA,890000497,IPHSA,8000000091,"2,5MG/5ML",JARABE,JAR.,560000021,1,100,100 ML,65000000001,ANTIHISTAMINICOS ,75000000059,MRE,410000001,0,0,0,1,1914
77700219,ALEXI120X30,7800060112582,4707,#N/A,ALEXIA 120MG X 30 COM,F-2106/19,FEXOFENADINA,890000394,SAVAL,8000000161,120MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHISTAMINICOS ,75000000059,MRE,410000001,1,0,0,1,
77700227,ALFEX180X30,7804650884491,3372,#N/A,ALFEXA 180MG X 30 COM,F-25129/19,FEXOFENADINA,890000394,ASCEND,8000000007,180MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHISTAMINICOS ,75000000059,MRE,410000001,1,0,0,1,
77700229,ALFIN50X1,7800038040251,5007,#N/A,ALFIN 50MG X 1 COM,F-9430/21,SILDENAFILO,890000671,INSTITUTO SANITAS,8000000089,50MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,1,UNIDAD,65000000003,ESTIMULANTES SEXUALES MASCULINOS,75000000133,MRE,410000001,1,0,0,1,
77700234,ALGIA100X15,7804614930141,3764,#N/A,ALGIAFIN 100MG/ML X 15 ML,F-6450/20,PARACETAMOL,890000612,IPHSA,8000000091,100MG/ML,SOLUCION ORAL PARA GOTAS,SOL.,560000038,1,15,100 ML,65000000001,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,NP,410000002,0,0,0,1,1909
77700238,ALGIA2005X100,7804614931223,3756,$9.900,ALGIASOL FORTE 200MG/5ML X 100 ML,F-17721/19,IBUPROFENO,890000465,IPHSA,8000000091,200MG/5ML,SUSPENSION ORAL,SUSP.,560000041,1,100,100 ML,65000000001,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,NP,410000002,0,0,0,1,1907
77700240,ALIVA75X30,7800007802880,5563,#N/A,ALIVAX 75MG X 30 COM,F-22346/20,PREGABALINA,890000641,CHILE,8000000035,75MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANALGESICOS Y ANTICONVULSIVANTES,75000000020,MRE,410000001,1,0,0,1,
77700245,ALIVI500X24,7804620834259,3619,$1.000,ALIVIDOL 500MG X 24 COM,F-24017/18,PARACETAMOL,890000612,OPKO,8000000126,500MG,COMPRIMIDOS,COM.,560000006,0,24,UNIDAD,65000000003,"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS",75000000024,NP,410000002,1,0,0,1,1905
77700246,ALIZO20X28,7800060158658,4620,#N/A,ALIZON 20 X 28 COM,F-25518/20,CLORMADINONA|ETINILESTRADIOL,890000266,SAVAL,8000000161,"2MG;0,02MG",COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,28,UNIDAD,65000000003,ANTICONCEPTIVOS,75000000042,WP,410000004,1,0,0,1,
77700248,ALLX120,7800026005132,5299,#N/A,ALL OUT PIOJOS PREVENTIVO X 120 ML,,,#N/A,MAVER,8000000102,,LOCION TOPICA,LOC.,560000028,1,120,100 ML,65000000001,TRATAMIENTO DE PEDICULOSIS ,75000000253,NP,410000002,0,0,0,1,
77700247,ALLX150,7800026005125,5300,#N/A,ALL OUT PIOJOS X 150 ML,,CICLOMETICONA|DIMETICONA|ISOPROPIL MIRISTATO,890000234,MAVER,8000000102,,LOCION TOPICA,LOC.,560000028,1,150,100 ML,65000000001,TRATAMIENTO DE PEDICULOSIS ,75000000253,NP,410000002,0,0,0,1,
77700251,ALLEDX120,7804918410325,2708,$6.200,ALLEDRYL-D X 120 ML,F-13671/19,LORATADINA|PSEUDOEFEDRINA,890000516,PRATER,8000000141,"2,5MG/5ML;15MG/5ML",JARABE,JAR.,560000021,1,120,100 ML,65000000001,ANTIHISTAMINICOS ,75000000059,MRE,410000001,0,0,0,1,1904
77700277,ALOELX50,7803504000162,3920,#N/A,ALOELAX X 50 CAP,N-102/16,ALOE|LINAZA,890000089,KNOP,8000000096,130MG;130MG,CAPSULAS,CAPS.,560000003,0,50,UNIDAD,65000000003,SISTEMA GASTROINTESTINAL,75000000230,NP,410000002,0,0,0,1,
77700280,ALOPE5X100,7703281002185,6404,#N/A,ALOPEK 5% X 100 G,F-22871/21,MINOXIDIL,890000572,MEGALABS,8000000111,5%,ESPUMA TOPICA,ESP.,560000012,0,100,100 G,65000000000,ALOPECIA ,75000000015,MRE,410000001,0,0,0,1,
77700282,ALOPE5X60,7800097001460,4249,#N/A,ALOPEK 5% X 60 ML,F-22175/20,MINOXIDIL,890000572,MEGALABS,8000000111,5%,SOLUCION TOPICA,SOL.,560000038,1,60,100 ML,65000000001,ALOPECIA ,75000000015,MRE,410000001,0,0,0,1,
77700285,ALOPU100X20,7804620835232,3600,#N/A,ALOPURINOL 100MG X 20 COM,F-25738/20,ALOPURINOL,890000091,OPKO,8000000126,100MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ANTIGOTOSOS,75000000052,MRE,410000001,1,0,0,0,
77700284,ALOPU100X20,7800086726602,4277,#N/A,ALOPURINOL 100MG X 20 COM,F-15164/20,ALOPURINOL,890000091,MINTLAB,8000000114,100MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ANTIGOTOSOS,75000000052,MRE,410000001,1,0,0,0,
77700288,ALOPU300X20,7805335081457,1951,#N/A,ALOPURINOL 300MG X 20 COM,F-15166/20,ALOPURINOL,890000091,MINTLAB,8000000114,300MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ANTIGOTOSOS,75000000052,MRE,410000001,1,0,0,0,
77700289,ALOPU300X30,8902281611376,364,#N/A,ALOPURINOL 300MG X 30 COM,F-26213/21,ALOPURINOL,890000091,SEVEN PHARMA,8000000166,300MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIGOTOSOS,75000000052,MRE,410000001,1,0,0,0,
77700299,ALTA5X30,7800060122383,4676,#N/A,ALTA ZINC 5MG/ML X 30 ML,F-16743/18,ZINC,890000736,SAVAL,8000000161,5MG/ML,SOLUCION ORAL PARA GOTAS,SOL.,560000038,1,30,100 ML,65000000001,MINERALES,75000000182,MRE,410000001,0,0,0,1,
77700300,ALTAD1000X30,7891317011970,1072,#N/A,"ALTAD 1,000U I X 30 CAP",F-25605/20,VIT D,890000730,EUROFARMA,8000000059,1000U.I.,CAPSULAS BLANDAS,CAPS.,560000003,0,30,UNIDAD,65000000003,VITAMINA D,75000000273,MRE,410000001,0,0,0,1,
77700301,ALTAD15000X4,7891317011994,1071,#N/A,"ALTAD 15,000U I X 4 CAP",F-25908/21,VIT D,890000730,EUROFARMA,8000000059,15000U.I.,CAPSULAS BLANDAS,CAPS.,560000003,0,4,UNIDAD,65000000003,VITAMINA D,75000000273,MRE,410000001,0,0,0,1,
77700304,ALTAZ15X40,7800060122215,4677,#N/A,ALTAZINC 15MG X 40 COM,F-16712/18,ZINC,890000736,SAVAL,8000000161,15MG,COMPRIMIDOS,COM.,560000006,0,40,UNIDAD,65000000003,MINERALES,75000000182,MRE,410000001,0,0,0,1,
77700306,ALTRU100X30,7800001900407,5924,#N/A,ALTRULINE 100MG X 30 COM,F-2556/19,SERTRALINA,890000670,ROERIG,8000000153,100MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,0,0,0,1,
77700307,ALTRU50X30,7800001900193,5927,#N/A,ALTRULINE 50MG X 30 COM,F-10592/21,SERTRALINA,890000670,ROERIG,8000000153,50MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,0,0,0,1,
77700308,ALTRU50X60,7800001000701,5937,#N/A,ALTRULINE 50MG X 60 COM,F-10592/21,SERTRALINA,890000670,ROERIG,8000000153,50MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,60,UNIDAD,65000000003,ESTABILIZADORES DEL ANIMO,75000000128,MRE,410000001,0,0,0,1,
77700318,AMBIL40057X70,7800007491152,5667,$21.500,AMBILAN BID 400MG/57MG X 70 ML,F-14358/19,ACIDO CLAVULANICO|AMOXICILINA,890000024,CHILE,8000000035,400MG/5ML;57MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,70,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700319,AMBIL875125X14,7800007744623,5617,#N/A,AMBILAN BID 875MG/125MG X 14 COM,F-17072/18,ACIDO CLAVULANICO|AMOXICILINA,890000024,CHILE,8000000035,875MG;125MG,COMPRIMIDOS DISPERSABLES,COM.,560000006,0,14,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700320,AMBIL875125X20,7800007744708,5616,#N/A,AMBILAN BID 875MG/125MG X 20 COM,F-17072/18,ACIDO CLAVULANICO|AMOXICILINA,890000024,CHILE,8000000035,875MG;125MG,COMPRIMIDOS DISPERSABLES,COM.,560000006,0,20,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700321,AMBIL80057X90,7800007782120,5596,#N/A,AMBILAN BID FORTE 800MG/57MG X 90 ML,F-22890/21,ACIDO CLAVULANICO|AMOXICILINA,890000024,CHILE,8000000035,800MG/5ML;57MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,90,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700328,AMBRO305X100,7800034510772,5046,#N/A,AMBROXOL ADULTO 30MG/5ML X 100 ML,F-6510/20,AMBROXOL,890000095,ANDROMACO,8000000005,30MG/5ML,JARABE,JAR.,560000021,1,100,100 ML,65000000001,ANTITUSIVOS Y EXPECTORANTES,75000000077,NP,410000002,0,0,0,0,1891
77700330,AMBRO155X100,7800063130279,4478,#N/A,AMBROXOL INFANTIL 15MG/5ML X 100 ML,F-6509/20,AMBROXOL,890000095,ANDROMACO,8000000005,15MG/5ML,JARABE,JAR.,560000021,1,100,100 ML,65000000001,ANTITUSIVOS Y EXPECTORANTES,75000000077,NP,410000002,0,0,0,0,
77700331,AMERIX50,7806545010114,1591,$800,AMERICANO ALGODON HIDROFILO PRENSADO X 50 G,,,#N/A,,#N/A,,PRENSADO,,#N/A,0,50,100 G,65000000000,ALGODONES Y VARITAS,75000000013,NP,410000002,0,0,0,1,1890
77700332,AMIKA5002X1,7800062002430,4566,#N/A,AMIKACINA 500MG/2ML X 1 AMP,F-10848/21,AMIKACINA,890000096,SANDERSON,8000000156,500MG/2ML,SOLUCION INYECTABLE,SOL.,560000038,1,1,UNIDAD,65000000003,AMINOGLUCOSIDOS,75000000017,RMRSCS,410000000,0,0,0,0,
77700336,AMINOX60,890603058695,8938,#N/A,AMINOXINE PLUS X 60 CAP,,ACIDO PANTOTENICO|PIRIDOXINA|VIT B7,890000043,MEDIPHARM,8000000108,"2MG;9,2MG;150MCG;3,89MG;150MG;150MG",CAPSULAS,CAPS.,560000003,0,60,UNIDAD,65000000003,MULTIVITAMINICOS Y ENERGIA,75000000186,NP,410000002,0,0,0,1,
77700337,AMINT75X28,7800060155558,4622,#N/A,AMINTA 75MCG X 28 COM,F-25063/19,DESOGESTREL,890000303,SAVAL,8000000161,75MCG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,28,UNIDAD,65000000003,ANTICONCEPTIVOS,75000000042,MRE,410000001,1,0,0,1,
77700339,AMIOD200X20,7800086706208,4286,#N/A,AMIODARONA 200MG X 20 COM,F-6854/20,AMIODARONA,890000098,MINTLAB,8000000114,200MG,COMPRIMIDOS,COM.,560000006,0,20,UNIDAD,65000000003,ANTIARRITMICOS,75000000036,MRE,410000001,0,0,0,0,
77700349,AMLOD10X30,8903726189559,358,$3.000,AMLODIPINO 10MG X 30 COM,F-22800/21,AMLODIPINO,890000099,SEVEN PHARMA,8000000166,10MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,1885
77700348,AMLOD10X30,7800063112022,4513,$900,AMLODIPINO 10MG X 30 COM,F-15691/16,AMLODIPINO,890000099,MINTLAB,8000000114,10MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,1886
77700346,AMLOD10X30,7804650880066,3420,#N/A,AMLODIPINO 10MG X 30 COM,F-23833/18,AMLODIPINO,890000099,ASCEND,8000000007,10MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,
77700347,AMLOD10X30,7800041040637,4968,#N/A,AMLODIPINO 10MG X 30 COM,F-8712/16,AMLODIPINO,890000099,CHEMO PHARMA,8000000034,10MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,0,0,0,0,
77700357,AMLOD5X30,7800063116600,4500,$3.300,AMLODIPINO 5MG X 30 COM,F-15692/16,AMLODIPINO,890000099,MINTLAB,8000000114,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,1883
77700352,AMLOD5X30,7804620834105,3622,#N/A,AMLODIPINO 5MG X 30 COM,F-17235/18,AMLODIPINO,890000099,OPKO,8000000126,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,0,0,0,0,
77700356,AMLOD5X30,7800041040620,4969,#N/A,AMLODIPINO 5MG X 30 COM,F-8713/16,AMLODIPINO,890000099,CHEMO PHARMA,8000000034,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,0,0,0,0,
77700359,AMLOD5X30,7800007660442,5654,#N/A,AMLODIPINO 5MG X 30 COM,F-13870/19,AMLODIPINO,890000099,CHILE,8000000035,5MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,0,0,0,0,
77700353,AMLOD5X30,2000000674421,8831,#N/A,AMLODIPINO 5MG X 30 COM,F-19664/17,AMLODIPINO,890000099,MDK,8000000104,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,
77700361,AMLOD5X60,7804620834129,3621,#N/A,AMLODIPINO 5MG X 60 COM,F-16872/18,AMLODIPINO,890000099,OPKO,8000000126,5MG,COMPRIMIDOS RECUBIERTOS,COM.,560000006,0,60,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,
77700360,AMLOD5X60,7800063116617,4499,#N/A,AMLODIPINO 5MG X 60 COM,F-15692/16,AMLODIPINO,890000099,MINTLAB,8000000114,5MG,COMPRIMIDOS,COM.,560000006,0,30,UNIDAD,65000000003,ANTIHIPERTENSIVOS ASOCIADOS Y RELACIONADOS CON OTRAS ENFERMEDADES,75000000057,MRE,410000001,1,0,0,0,
77700364,AMOBI1X14,7800007782397,5595,$11.700,AMOBIOTIC 1G X 14 COM,F-7126/20,AMOXICILINA,890000106,CHILE,8000000035,1000MG,COMPRIMIDOS DISPERSABLES,COM.,560000006,0,14,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,1880
77700366,AMOBI5005X120,7800007775931,5598,#N/A,AMOBIOTIC 500MG/5ML X 120 ML,F-22897/21,AMOXICILINA,890000106,CHILE,8000000035,500MG/5ML,POLVO PARA SUSPENSION ORAL SOLVENTE,POLV.,560000032,1,120,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700369,AMOVA1X14,7800060111189,4712,#N/A,AMOVAL 1G X 14 COM,F-5515/20,AMOXICILINA,890000106,SAVAL,8000000161,1000MG,COMPRIMIDOS DISPERSABLES,COM.,560000006,0,14,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,1,
77700370,AMOVA1X20,7800060117464,4689,#N/A,AMOVAL 1G X 20 COM,F-5515/20,AMOXICILINA,890000106,SAVAL,8000000161,1000MG,COMPRIMIDOS DISPERSABLES,COM.,560000006,0,20,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,1,
77700373,AMOVA5005X100,7800060111349,4711,$26.900,AMOVAL 500MG/5ML X 100 ML,F-5517/20,AMOXICILINA,890000106,SAVAL,8000000161,500MG/5ML,POLVO PARA SUSPENSION ORAL SOLVENTE,POLV.,560000032,1,100,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,1876
77700375,AMOVA10005X120,7800060156012,4621,#N/A,AMOVAL DUO 1000MG/5ML X 120 ML,F-15424/21,AMOXICILINA,890000106,SAVAL,8000000161,1000MG/5ML,POLVO PARA SUSPENSION ORAL SOLVENTE,POLV.,560000032,1,120,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700376,AMOVA10005X50,7800060120099,4682,$21.900,AMOVAL DUO 1000MG/5ML X 50 ML,F-15424/21,AMOXICILINA,890000106,SAVAL,8000000161,1000MG/5ML,POLVO PARA SUSPENSION ORAL SOLVENTE,POLV.,560000032,1,50,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,1875
77700377,AMOVA10005X90,7800060119918,4683,$24.000,AMOVAL DUO 1000MG/5ML X 90 ML,F-15424/21,AMOXICILINA,890000106,SAVAL,8000000161,1000MG/5ML,POLVO PARA SUSPENSION ORAL SOLVENTE,POLV.,560000032,1,90,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,1874
77700378,AMOVA4005X70,7800060113633,4703,#N/A,AMOVAL DUO 400MG/5ML X 70 ML,F-3594/20,AMOXICILINA,890000106,SAVAL,8000000161,400MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,70,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,1873
77700381,AMOVA8005X70,7800060115927,4696,#N/A,AMOVAL DUO 800MG/5ML X 70 ML,F-10226/16,AMOXICILINA,890000106,SAVAL,8000000161,800MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,70,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,1,
77700387,AMOXI2505X60,7804620833610,3633,$4.500,AMOXICILINA 250MG/5ML X 60 ML,F-22246/20,AMOXICILINA,890000106,OPKO,8000000126,250MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,60,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,1870
77700383,AMOXI2505X60,7804673040065,3113,$2.400,AMOXICILINA 250MG/5ML X 60 ML,,AMOXICILINA,890000106,CURAESPRING,8000000039,250MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,60,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,1871
77700386,AMOXI2505X60,7804640560633,3505,$2.000,AMOXICILINA 250MG/5ML X 60 ML,F-26249/21,AMOXICILINA,890000106,HOSPIFARMA,8000000086,250MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,1,60,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,
77700384,AMOXI2505X60,7800063130101,4482,#N/A,AMOXICILINA 250MG/5ML X 60 ML,F-15181/20,AMOXICILINA,890000106,MINTLAB,8000000114,250MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,60,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,
77700382,AMOXI250625X60,7804640560886,3500,$7.300,"AMOXICILINA 250MG/ACIDO CLAVULANICO 62,5MG X 60 ML",F-25559/20,ACIDO CLAVULANICO|AMOXICILINA,890000024,HOSPIFARMA,8000000086,"250MG;62,5MG",POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,60,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,1872
77700409,AMOXI500X21,7801000001522,4214,$3.000,AMOXICILINA 500MG X 21 CAP,F-23749/23,AMOXICILINA,890000106,DIFEM,8000000044,500MG,CAPSULAS,CAPS.,560000003,0,21,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,0,1865
77700407,AMOXI500X21,7800063121000,4484,$3.000,AMOXICILINA 500MG X 21 CAP,F-15189/20,AMOXICILINA,890000106,MINTLAB,8000000114,500MG,CAPSULAS,CAPS.,560000003,0,21,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,0,1867
77700403,AMOXI500X21,7804650880721,3408,#N/A,AMOXICILINA 500MG X 21 CAP,F-22231/20,AMOXICILINA,890000106,ASCEND,8000000007,500MG,CAPSULAS,CAPS.,560000003,0,21,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,0,
77700399,AMOXI500X21,7804629440055,3562,#N/A,AMOXICILINA 500MG X 21 CAP,F-18307/20,AMOXICILINA,890000106,BIOSYNTEC,8000000022,500MG,CAPSULAS,CAPS.,560000003,0,21,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,0,
77700400,AMOXI500X21,7804620833634,3632,#N/A,AMOXICILINA 500MG X 21 CAP,F-21808/20,AMOXICILINA,890000106,OPKO,8000000126,500MG,CAPSULAS,CAPS.,560000003,0,21,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,
77700410,AMOXI500X6,7804650880714,3409,#N/A,AMOXICILINA 500MG X 6 CAP,F-22231/20,AMOXICILINA,890000106,ASCEND,8000000007,500MG,CAPSULAS,CAPS.,560000003,0,6,UNIDAD,65000000003,PENICILINICOS,75000000204,APR,410000003,1,0,0,0,
77700412,AMOXI5005X60,7801000001836,4212,$4.000,AMOXICILINA 500MG/5ML X 60 ,F-25392/20,AMOXICILINA,890000106,DIFEM,8000000044,500MG/5ML,POLVO PARA SUSPENSION ORAL,POLV.,560000032,0,60,100 ML,65000000001,PENICILINICOS,75000000204,APR,410000003,0,0,0,0,
