"id"|"EAN13"|"CODE_ISP"|"EDITABLE_NAME"|"PRINCIPE_ACTIVE"|"CLEAR_CONCENTRATION"|"CONCENTRATION"|"SHAPE_PHARMACY"|"QUANTITY_PER_CONTAINER"|"UNIT_OF_MEASUREMENT"|"LABORATORY"|"MASTER_CATEGORY"|"CATEGORY"|"SUB_CATEGORY"|"PRESCRIPTION_TYPE"|"BIOEQUIVALENT"|"COOLED"|"CENABAST"|"BRAND"|"LIQUID"
777000070|7501125181801|"F-22919/21"|"ONEMER 30 MG/1 ML X 3 SOLUCION INYECTABLE"|"KETOROLACO TROMETAMOL 30 MG/1 ML"|"30"|"30 MG/1 ML"|"SOLUCION INYECTABLE"|"3"|"AMPOLLA"|"PISA"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|0|0|"CENABAST"|1|1
777000071|7501298222622|"F-20858/19"|"EUTIROX 100 MCG X 50 COMPRIMIDOS"|"LEVOTIROXINA SODICA 100 MCG"|"100"|"100 MCG"|"COMPRIMIDOS"|"50"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0||1|0
777000072|7501298222639|"F-20858/19"|"EUTIROX 100 MCG X 100 COMPRIMIDOS"|"LEVOTIROXINA SODICA 100 MCG"|"100"|"100 MCG"|"COMPRIMIDOS"|"100"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0|"CENABAST"|1|0
777000073|7501298223803|"F-21286/19"|"NEUROBION DC 10000 X 3 JERINGAS PRELLENADAS DOBLE CAMARA"|"CIANOCOBALAMINA (VITAMINA B12) 10 MG PIRIDOXINA CLORHIDRATO (VITAMINA B6) 100 MG TIAMINA CLORHIDRATO (VITAMINA B1) 100 MG"|"10;100;100"|"10 MG;100 MG;100 MG"|"SOLUCION INYECTABLE"|"3"|"UNIDAD"|"PROCTER & GAMBLE"|"MEDICAMENTOS"|"VITAMINAS"|"VITAMINA B"|"MRE"|0|0||1|0
777000074|7501298224985|"F-20856/19"|"EUTIROX 25 MCG X 100 COMPRIMIDOS"|"LEVOTIROXINA SODICA 25 MCG"|"25"|"25 MCG"|"COMPRIMIDOS"|"100"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0|"CENABAST"|1|0
777000075|7501298225005|"F-20860/19"|"EUTIROX 50 MCG X 100 COMPRIMIDOS"|"LEVOTIROXINA SODICA 50 MCG"|"50"|"50 MCG"|"COMPRIMIDOS"|"100"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA ENDOCRINO (HORMONAL) Y METABOLISMO"|"TERAPIAS TIROIDE"|"MRE"|0|0|"CENABAST"|1|0
777000076|7501303443301|"F-10630/21"|"MESIGYNA INSTAYECT 50 MG/5 MG X 1 AMPOLLA SOLUCIÓN INYECTABLE"|"ESTRADIOL VALERATO 5 MG/ML NORETISTERONA ENANTATO 50 MG/ML"|"5;50"|"5 MG/ML;50 MG/ML"|"SOLUCION INYECTABLE"|"1"|"AMPOLLA"|"BAYER"|"MEDICAMENTOS"|"SISTEMA REPRODUCTIVO Y URINARIO"|"ANTICONCEPTIVOS"|"WP"|0|0||1|0
777000077|7501406803002|"F-21714/20"|"DUOFILM X 15 ML SOLUCIÓN TÓPICA"|"ACIDO SALICILICO 16,7 G/100 ML ACIDO LACTICO 16,7 G/100 ML"|"16,7;16,7"|"16,7 G/100 ML;16,7 G/100 ML"|"SOLUCION TOPICA"|"15"|"100 ML"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"DERMATOLOGICOS"|"ANTIVERRUGAS"|"NP"|0|0||1|1
777000078|7501871721412|"F-19791/18"|"CONTUMAX 17 G X 15 SOBRES POLVO PARA SOLUCIÓN ORAL"|"POLIETILENGLICOL 400 (MACROGOL) 17 G"|"17"|"17 G"|"POLVO PARA SOLUCION ORAL"|"15"|"SOBRE"|"TECNOFARMA"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"LAXANTES"|"MRE"|0|0||1|0
777000079|7506309895208||"NATURELLA TOALLA HIGIENICA MANZANILLA NORMAL CON ALAS MODERADA X 8 UNIDADES"|"NO APLICA"||"NO APLICA"|"TOALLITAS"|"8"|"UNIDAD"|"NATURELLA"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000080|7506309895208||"NATURELLA TOALLA HIGIENICA MANZANILLA REGULAR CON ALAS ABUNDANTE X 8 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"TOALLA HIGIENICA"|"8"|"UNIDAD"|"NATURELLA"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000081|7509552841091||"VOGUE ESMALTE DE UÑAS EFECTO GEL VALOR X 14 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"14"|"100 ML"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000082|7509552908558||"ELVIVE ACONDICIONADOR OLEO EXTRA NUTRICION PROFUNDA X 400 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ACONDICIONADOR"|"400"|"100 ML"|"ELVIVE"|"CUIDADO PERSONAL E HIGIENE"|"SALUD CAPILAR"|"ACONDICIONADORES"|"NP"|0|0||1|1
777000083|7509552914429||"FRUCTIS ACONDICIONADOR OIL REPAIR 3 CABELLO SECO X 350 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ACONDICIONADOR"|"350"|"100 ML"|"FRUCTIS"|"CUIDADO PERSONAL E HIGIENE"|"SALUD CAPILAR"|"ACONDICIONADORES"|"NP"|0|0||1|1
777000084|7509552915112||"FRUCTIS ACONDICIONADOR VITAMINA FRESCURA X 300 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ACONDICIONADOR"|"300"|"100 ML"|"FRUCTIS"|"CUIDADO PERSONAL E HIGIENE"|"SALUD CAPILAR"|"ACONDICIONADORES"|"NP"|0|0||1|1
777000085|7591044403146|"F-22051/20"|"FLAGYL PEDIÁTRICO 125 MG/5 ML X 120 ML SUSPENSION ORAL"|"METRONIDAZOL 125 MG/5 ML"|"125"|"125 MG/5 ML"|"SUSPENSION ORAL"|"120"|"100 ML"|"SANOFI AVENTIS"|"MEDICAMENTOS"|"ANTIPARASITARIOS"|"TRICOMONICIDA"|"APR"|0|0||1|1
777000086|7591066712011||"SCHICK PACK 2 MAQUINAS DE AFEITAR XTREME3 AFEITADO MUJER PIEL DELICADA X 1 PACK"|"NO APLICA"||"NO APLICA"|"MAQUINA"|"1"|"PACK"|"SCHICK"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"MAQUINAS, HOJAS Y CREMAS DE AFEITAR"|"NP"|0|0||1|0
777000087|7612412834000||"CURAPROX HILO DENTAL CON CERA 50 M X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"HILO DENTAL"|"1"|"UNIDAD"|"CURAPROX"|"CUIDADO PERSONAL E HIGIENE"|"SALUD DENTAL"|"HILOS Y SEDAS DENTALES"|"NP"|0|0||1|0
777000088|7702018880409||"GILLETE MAQUINA DE AFEITAR PRESTOBARBA 3 DESECHABLE X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"MAQUINA DE AFEITAR"|"1"|"UNIDAD"|"GILLETTE"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"MAQUINAS, HOJAS Y CREMAS DE AFEITAR"|"NP"|0|0||1|0
777000089|7702026147068||"NOSOTRAS PROTECTORES DIARIOS NORMAL X 15 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"PROTECTO DIARIO"|"15"|"UNIDAD"|"NOSOTRAS"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000090|7702418005075|"F-18484/21"|"GIABRI 100 MG X 30 COMPRIMIDOS"|"CIPROFIBRATO 100 MG"|"100"|"100 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"MERCK"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"HIPOLIPEMIANTES (COLESTEROL)"|"MRE"|1|0||1|0
777000091|7702425802735||"KOTEX TOALLAS FEMENINAS NOCTURNA CON ALAS X 8 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"TOALLITA HIGIENICA"|"8"|"UNIDAD"|"KOTEX"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000092|7702433298544||"VOGUE ESMALTE DE UÑAS FANTASTIC COLOR PETALO X 1 UNIDAD"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"1"|"UNIDAD"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000093|7702433298742||"VOGUE ESMALTE DE UÑAS FANTASTIC COLOR DELICADO FRANCES X 1 UNIDAD"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"1"|"UNIDAD"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000094|7702433298889||"VOGUE ESMALTE DE UÑAS FANTASTIC COLOR CIELO ROSA 12 X 1 UNIDAD"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"1"|"UNIDAD"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000095|7702433298926||"VOGUE ESMALTE DE UÑAS FANTASTIC COLOR OLE Y OLE X 1 UNIDAD"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"1"|"UNIDAD"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000096|7702433299107||"VOGUE ESMALTE DE UÑAS FANTASTIC COLOR JADE X 1 UNIDAD"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"1"|"UNIDAD"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000097|7702433299213||"VOGUE ESMALTE DE UÑAS FANTASTIC VERDE MENTA 76 X 10 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"10"|"100 ML"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000098|7702433330749||"VOGUE ESMALTE DE UÑAS EFECTO GEL SECRETO X 14 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ESMALTE"|"14"|"100 ML"|"VOGUE"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"UÑAS"|"NP"|0|0||1|1
777000099|7702870010495|"F-21652/20"|"SEVEDOL X 12 COMPRIMIDOS"|"ACIDO ACETILSALICILICO 277,78 MG CAFEINA 65 MG PARACETAMOL 277,78 MG"|"277,78;65;277,78"|"277,78 MG;65 MG;277,78 MG"|"COMPRIMIDOS"|"12"|"COMPRIMIDO"|"ABBOTT"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANTIJAQUECOSOS"|"NP"|0|0||1|0
777000100|7707236125141|"B-1988/17"|"GENTAMICINA 80 MG/2 ML X 1 AMPOLLA SOLUCION INYECTABLE"|"GENTAMICINA 80 MG/2 ML"|"80"|"80 MG/2 ML"|"SOLUCION INYECTABLE"|"1"|"AMPOLLA"|"LABVITALIS"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"MACROLIDOS"|"MRE"|0|0||0|1
777000101|7707236125141|"B-1988/17"|"GENTAMICINA 80 MG/2 ML X 1 AMPOLLA SOLUCION INYECTABLE"|"GENTAMICINA 80 MG/2 ML"|"80"|"80 MG/2 ML"|"SOLUCION INYECTABLE"|"1"|"AMPOLLA"|"LABVITALIS"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"MACROLIDOS"|"MRE"|0|0|"CENABAST"|0|1
777000102|7707236675882|"F-16196/17"|"GANFORT X 3 ML SOLUCIÓN OFTÁLMICA"|"BIMATOPROST 0,030 G/100 ML TIMOLOL MALEATO 0,680 G/100 ML"|"0,030; 0,680"|"0,030 G/100 ML;0,680 G/100 ML"|"SOLUCION OFTALMICA ESTERIL"|"3"|"100 ML"|"ALLERGAN"|"MEDICAMENTOS"|"MEDICAMENTOS OFTALMOLOGICOS"|"ANTIGLAUCOMATOSOS"|"MRE"|1|0||1|1
777000103|7707274720063||"XTREM NORMAL LUBRICADO X 3 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"CONDON"|"3"|"UNIDAD"|"XTREM"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000104|7730963251029|"DM 10PR/0179/09"|"PRUDENCE ULTRA SENSIBLE X 3 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"PRESERVATIVOS"|"3"|"UNIDAD"|"PRUDENCE"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000105|7730963251074||"PRUDENCE SABOR Y COLOR MENTA X 3 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"CONDON"|"3"|"UNIDAD"|"PRUDENCE"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000106|7730963251555|"DM 10PR/0181/09"|"PRUDENCE CONTROL X 12 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"PRESERVATIVOS"|"12"|"UNIDAD"|"PRUDENCE"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000107|7730969301162|"F-23393/17"|"CHELTIN FC X 30 COMPRIMIDOS RECUBIERTOS"|"HIERRO 30 MG ACIDO FOLICO (VITAMINA B9) 600 MCG"|"30;600"|"30 MG;600 MCG"|"COMPRIMIDOS RECUBIERTOS"|"30"|"COMPRIMIDO"|"MEGALABS"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTIANEMICOS"|"MRE"|0|0||1|0
777000108|7730979093422|"F-19348/17"|"EUTEBROL 20 MG X 30 COMPRIMIDOS"|"MEMANTINA CLORHIDRATO 20 MG"|"20"|"20 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"TECNOFARMA"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"TRATAMIENTOS ALZHEIMER"|"MRE"|1|0||1|0
777000109|7750215016213|"F-21536/19"|"IBUFLAM FORTE 200 MG/5 ML X 100 ML SUSPENSIÓN ORAL"|"IBUPROFENO 200 MG/5 ML"|"200"|"200 MG/5 ML"|"SUSPENSION ORAL"|"100"|"100 ML"|"SCM PHARMA"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|1
777000110|7751493004466||"PLENITUD ROPA INTERIOR DESECHABLE REAL FIT HOMBRE P/M X 8 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ROPA INTERIOR"|"8"|"UNIDAD"|"PLENITUD"|"CUIDADO PERSONAL E HIGIENE"|"PAÑALES DE ADULTOS Y APOSITOS"|"TALLA P/M"|"NP"|0|0||1|0
777000111|7754754000177||"STERILAB ALGODON HIDROFILO X 50 G"|"NO APLICA UNITARIO"||"UNITARIO"|"PRENSADO"|"50"|"100 G"|"STERILAB"|"BELLEZA"|"ARTICULOS DE TOCADOR"|"ALGODONES Y VARITAS"|"NP"|0|0||1|0
777000112|7790250096085||"LADYSOFT TOALLA HIGIENICA NORMAL TELA SUAVE CON ALAS X 8 UNIDADES"|"NO APLICA"||"NO APLICA"|"TOALLA HIGIENICA"|"8"|"UNIDAD"|"LADYSOFT"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000113|7790250096122||"LADYSOFT TOALLA HIGIENICA ULTRA DELGADA TELA ULTRASECA CON ALAS X 16 UNIDADES"|"NO APLICA"||"NO APLICA"|"TOALLA HIGIENICA"|"16"|"UNIDAD"|"LADYSOFT"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000114|7793620003546||"KOTEX PROTECTORES DIARIO MULTIAJUSTABLES X 20 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"PROTECTORES DIARIOS"|"20"|"UNIDAD"|"KOTEX"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"TOALLITAS HIGIENICAS, TAMPONES Y PROTECTORES"|"NP"|0|0||1|0
777000115|7793640000174|"F-18948/21"|"CARDIOASPIRINA EC 325 MG X 30 COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO"|"ACIDO ACETILSALICILICO 325 MG"|"325"|"325 MG"|"COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"30"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTICOAGULANTES"|"NP"|0|0||1|0
777000116|7793640211242|"F-1481/18"|"ASPIRINA 500 MG ADULTO X 40 COMPRIMIDOS"|"ACIDO ACETILSALICILICO 500 MG"|"500"|"500 MG"|"COMPRIMIDOS"|"40"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|0
777000117|7793640216094|"F-14035/19"|"ACTRON 400 MG X 10 CÁPSULAS BLANDAS"|"IBUPROFENO 400 MG"|"400"|"400 MG"|"CAPSULAS BLANDAS"|"10"|"CAPSULA"|"BAYER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|0|0||1|0
777000118|7793640216100|"F-14758/20"|"ACTRON 600 MG X 10 CÁPSULAS BLANDAS"|"IBUPROFENO 600 MG"|"600"|"600 MG"|"CAPSULAS BLANDAS"|"10"|"CAPSULA"|"BAYER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|0|0||1|0
777000119|7793640216520|"F-1480/18"|"ASPIRINA 100 MG X 42 COMPRIMIDOS"|"ACIDO ACETILSALICILICO 100 MG"|"100"|"100 MG"|"COMPRIMIDOS"|"42"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|0
777000120|7793640234340|"F-17269/18"|"CARDIOASPIRINA EC 100 MG X 20 COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO"|"ACIDO ACETILSALICILICO 100 MG"|"100"|"100 MG"|"COMPRIMIDOS CON RECUBRIMIENTO ENTERICO"|"20"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTICOAGULANTES"|"NP"|0|0||1|0
777000121|7793640558705|"F-4209/20"|"SUPRADYN PRENATAL X 30 COMPRIMIDOS RECUBIERTOS"|"RETINOL(VITAMINA A) 2,2 MG TIAMINA(VITAMINA B1) 1,6 MG RIBOFLAVINA(VITAMINA B2) 1,8 MG"|"2,2;1,6;1,8;2,6;4;100;12.5;15;19;0,2;10;0,8;124,6;60;100;125;1;1;7,5"|"2,2 MG;1,6 MG;1,8 MG;2,6 MG;4 MCG;100 MG;12.5 MCG;15 MG;19 MG;0,2 MG;10 MG;0,8 MG;124,6 MG;60 MG;100 MG;125 MG;1 MG;1 MG;7.5 MG"|"COMPRIMIDOS RECUBIERTOS"|"30"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"VITAMINAS"|"MULTIVITAMINICOS Y MINERALES"|"MRE"|0|0||1|0
777000122|7793640992486|"F-14758/20"|"ACTRON 600 MG X 2 CÁPSULAS BLANDAS"|"IBUPROFENO 600 MG"|"600"|"600 MG"|"CAPSULAS BLANDAS"|"2"|"CAPSULA"|"BAYER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|0|0||1|0
777000123|7794490630443||"ETIQUET ANTITRANSPIRANTE ROLL ON WOMEN FLORAL X 60 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ROLL ON"|"60"|"100 ML"|"ETIQUET"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"DESODORANTES Y ANTITRANSPIRANTES"|"NP"|0|0||1|1
777000124|7794490630511||"ETIQUET DESODORANTE ROLL ON MEN ORIGINAL X 60 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ROLL ON"|"60"|"100 G"|"ETIQUET"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"DESODORANTES Y ANTITRANSPIRANTES"|"NP"|0|0||1|0
777000125|7794640170881|"F-14340/19"|"SAL DE FRUTA ENO X 2 SOBRES POLVO EFERVESCENTE"|"ACIDO CITRICO 43,87 G/100 G BICARBONATO DE SODIO 46,13 G/100 G CARBONATO DE SODIO 10 G/100 G"|"43,87;46,13;10"|"43,87 G/100 G;46,13 G/100 G;10 G/100 G"|"POLVO EFERVESCENTE"|"2"|"UNIDAD"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIACIDOS"|"NP"|0|0||1|0
777000126|7794640170881|"F-14340/19"|"SAL DE FRUTA ENO X 5 G POLVO EFERVESCENTE"|"ACIDO CITRICO 43,87 G/100 G BICARBONATO DE SODIO 46,13 G/100 G CARBONATO DE SODIO 10 G/100 G"|"43,87;46,13;10"|"43,87 G/100 G;46,13 G/100 G;10 G/100 G"|"POLVO EFERVESCENTE"|"1"|"100 G"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIACIDOS"|"NP"|0|0||1|0
777000127|7794640170904|"F-4225/20"|"SAL DE FRUTA ENO LIMON X 2 SOBRES POLVO EFERVESCENTE"|"ACIDO CITRICO 42,70 G/100 G BICARBONATO DE SODIO 46,22 G/100 G CARBONATO DE SODIO 10 G/100 G"|"42,70;46,22;10"|"42,70 G/100 G;46,22 G/100 G;10 G/100 G"|"POLVO EFERVESCENTE"|"2"|"UNIDAD"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIACIDOS"|"NP"|0|0||1|0
777000128|7794640170904|"F-4225/20"|"SAL DE FRUTA ENO LIMON X 5 G POLVO EFERVESCENTE"|"ACIDO CITRICO 42,70 G/100 G BICARBONATO DE SODIO 46,22 G/100 G CARBONATO DE SODIO 10 G/100 G"|"42,70;46,22;10"|"42,70 G/100 G;46,22 G/100 G;10 G/100 G"|"POLVO EFERVESCENTE"|"1"|"100 G"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"SISTEMA GASTROINTESTINAL"|"ANTIACIDOS"|"NP"|0|0||1|0
777000129|7794640171420||"COREGA TABS TABLETA EFERVESCENTE LIMPIEZA DE PROTECCION X 30 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"TABLETAS"|"30"|"UNIDAD"|"COREGA"|"CUIDADO PERSONAL E HIGIENE"|"SALUD DENTAL"|"ADHESIVOS DENTALES"|"NP"|0|0||1|0
777000130|7794640171710||"COREGA ULTRA CREMA SABOR MENTA X 20 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"CREMA"|"20"|"100 G"|"COREGA"|"CUIDADO PERSONAL E HIGIENE"|"SALUD DENTAL"|"ADHESIVOS DENTALES"|"NP"|0|0||1|0
777000131|7794640171758||"COREGA ULTRA CREMA SIN SABOR X 70 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"CREMA"|"70"|"100 G"|"COREGA"|"CUIDADO PERSONAL E HIGIENE"|"SALUD DENTAL"|"ADHESIVOS DENTALES"|"NP"|0|0||1|0
777000132|7794640172311||"AQUAFRESH PASTA DENTAL WHITENING X 96,75 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"PASTA DENTAL"|"96,75"|"100 G"|"AQUAFRESH"|"CUIDADO PERSONAL E HIGIENE"|"SALUD DENTAL"|"PASTAS DENTALES"|"NP"|0|0||1|0
777000133|7795320000122|"F-19161/16"|"XARELTO 15 MG X 28 COMPRIMIDOS RECUBIERTOS"|"RIVAROXABAN 15 MG"|"15"|"15 MG"|"COMPRIMIDOS RECUBIERTOS"|"28"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTICOAGULANTES"|"MRE"|0|0||1|0
777000134|7795320051261|"F-18201/20"|"QLAIRA X 28 COMPRIMIDOS RECUBIERTOS"|"(AMARILLO OSCURO) ESTRADIOL VALERATO (AMARILLO OSCURO) 3 MG LACTOSA 46 MG  (ROJO INTERMEDIO) ESTRADIOL VALERATO (ROJO INTERMEDIO) 2 MG"|"3;46;2;2;45;2;3;48;1;44;50"|"(AMARILLO OSCURO) 3 MG;46 MG;(ROJO INTERMEDIO) 2 MG;2 MG;45 MG; (AMARILLO CLARO) 2 MG;3 MG;48 MG; (ROJO OSCURO) 1 MG;44 MG; (BLANCO) 50 MG"|"COMPRIMIDOS RECUBIERTOS"|"28"|"COMPRIMIDO"|"BAYER"|"MEDICAMENTOS"|"SISTEMA REPRODUCTIVO Y URINARIO"|"ANTICONCEPTIVOS"|"WP"|0|0||1|0
777000135|7795368001990|"F-11829/17"|"GLAUCOTENSIL T X 5 ML SOLUCIÓN OFTÁLMICA"|"DORZOLAMIDA 2 G/100 ML TIMOLOL 0,5 G/100 ML"|"2;0,5"|"2 G/100 ML;0,5 G/100 ML"|"SOLUCION OFTALMICA ESTERIL"|"5"|"100 ML"|"MEGALABS"|"MEDICAMENTOS"|"MEDICAMENTOS OFTALMOLOGICOS"|"ANTIGLAUCOMATOSOS"|"MRE"|1|0||1|1
